date,price,cash,btc_holdings,position_value,total_value,return,total_score,in_target_zone,peak,drawdown
2021-02-27,46191.39,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-02-28,45261.03,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-01,49635.07,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-02,48501.21,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-03,50392.55,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-04,48363.74,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-05,48775.37,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-06,48892.8,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-07,50964.18,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-08,52405.02,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-09,54928.7,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-10,55893.31,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-11,57809.41,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-12,57256.22,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-13,61179.79,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-14,58998.89,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-15,55665.01,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-03-16,56925.01,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-17,58909.0,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-18,57643.32,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-19,58060.21,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-20,58101.34,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-21,57374.95,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-22,54095.36,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-23,54355.45,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-24,52303.02,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-03-25,51336.09,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-03-26,55055.43,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-03-27,55863.73,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-03-28,55781.01,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-03-29,57626.1,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-03-30,58781.54,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-03-31,58793.8,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-01,58730.82,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-02,58987.8,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-03,57074.97,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-04,58219.43,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-05,59119.56,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-06,58010.35,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-07,55951.98,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-08,58084.46,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-09,58106.85,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-04-10,59784.8,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-04-11,59980.45,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-04-12,59845.76,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-04-13,63558.48,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-04-14,62964.27,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-04-15,63233.03,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-16,61416.41,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-17,60056.07,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-18,56246.82,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-19,55680.11,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-20,56496.06,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-21,53803.25,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-22,51717.61,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-23,51178.03,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-24,50115.99,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-25,49120.97,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-26,54062.29,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-27,55073.48,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-28,54877.94,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-29,53581.58,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-04-30,57757.97,10000.0,0.0,0.0,10000.0,0.0,4.0,True,10000.0,0.0
2021-05-01,57843.16,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-02,56623.51,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-03,57195.07,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-04,53244.07,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-05,57506.88,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-06,56441.94,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-07,57374.33,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-08,58943.13,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-09,58294.18,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-10,55870.01,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-11,56747.52,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-12,49504.08,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-13,49700.6,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-14,49887.96,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-15,46775.29,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-16,46490.71,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-17,43552.14,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-18,42886.02,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-19,36771.87,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-20,40597.4,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-21,37350.39,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-22,37491.5,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-23,34716.84,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-05-24,38837.76,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-25,38387.36,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-26,39295.08,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-27,38538.84,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-28,35680.92,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-29,34611.58,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-30,35662.59,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-05-31,37290.83,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-06-01,36683.51,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-02,37576.98,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-03,39229.66,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-04,36861.5,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-05,35538.4,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-06,35798.57,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-07,33582.86,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-08,33409.38,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-09,37391.58,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-10,36680.78,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-11,37339.98,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-12,35541.78,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-13,39017.37,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-14,40526.63,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-15,40161.86,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-16,38345.41,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-17,38082.3,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-18,35830.29,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-19,35515.38,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-20,35602.26,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-21,31652.62,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-22,32537.58,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-23,33678.64,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-24,34649.84,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-25,31593.86,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-26,32307.35,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-06-27,34713.81,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-06-28,34487.11,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-29,35901.41,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-06-30,35056.39,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-07-01,33543.11,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-07-02,33804.54,10000.0,0.0,0.0,10000.0,0.0,3.0,True,10000.0,0.0
2021-07-03,34682.84,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-07-04,35287.97,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-07-05,33702.79,10000.0,0.0,0.0,10000.0,0.0,2.0,False,10000.0,0.0
2021-07-06,34237.66,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-07,33880.79,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-08,32874.01,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-09,33804.2,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-10,33515.13,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-11,34249.3,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-12,33088.51,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-13,32737.47,10000.0,0.0,0.0,10000.0,0.0,1.0,False,10000.0,0.0
2021-07-14,32820.5,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
2021-07-15,31867.46,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
2021-07-16,31401.76,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
2021-07-17,31546.64,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
2021-07-18,31806.3,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
2021-07-19,30847.55,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
2021-07-20,29795.55,10000.0,0.0,0.0,10000.0,0.0,0.0,False,10000.0,0.0
